disno,historic,class_key,event_name,iso,origin,associ_types,ofda_response,appeal,decl,amount_aid,magni,magn_scale,lat,long,start_year,total_deaths,total_affec,total_damage,total_damadj,cpi,entry_date,last_update
6859,0,nat-cli-dro-dro,"Cyclone ""Oli""",97,210,49,1,0,0,131.0,5.4,Km2,38.245,71.467,2009,19.0,2000000.0,1500.0,2013.0,73.30717672193867,2010-08-16,2023-09-25
6860,0,nat-geo-ear-gro,"Cyclone ""Oli""",186,210,77,0,0,0,131.0,5.4,Richter,38.245,71.467,2010,19.0,7840.0,1500.0,2013.0,74.5094440781961,2010-02-03,2023-09-25
6861,0,nat-geo-ear-gro,"Cyclone ""Oli""",167,210,77,1,0,0,131.0,7.1,Richter,-8.783,157.354,2010,19.0,1126.0,18000.0,24158.0,74.5094440781961,2014-05-12,2023-09-25
6862,0,nat-hyd-flo-riv,"Cyclone ""Oli""",13,210,73,0,0,0,100.0,7.0,Km2,18.443,-72.571,2010,19.0,1000.0,18000.0,24158.0,74.5094440781961,2010-03-25,2023-09-25
6863,0,nat-hyd-mmw-lan,"Cyclone ""Oli""",144,210,73,1,0,0,100.0,7.0,Richter,18.443,-72.571,2010,19.0,26700.0,18000.0,24158.0,74.5094440781961,2014-05-12,2023-09-25
6864,0,nat-geo-ear-gro,"Cyclone ""Oli""",82,143,73,1,1,0,3518530.0,7.0,Richter,18.443,-72.571,2010,222570.0,3700000.0,8000000.0,10736894.0,74.5094440781961,2014-07-28,2023-09-25
6865,0,nat-geo-ear-gro,"Cyclone ""Oli""",87,143,73,0,0,0,2559.0,5.0,Richter,32.45,48.3,2010,2.0,750.0,22.0,30.0,74.5094440781961,2010-02-03,2023-09-25
6866,0,nat-hyd-flo-fla,"Cyclone ""Oli""",147,143,73,0,0,0,2559.0,226100.0,Km2,28.08,31.09,2010,2.0,40198.0,22.0,30.0,74.5094440781961,2010-02-03,2023-09-25
6867,0,nat-hyd-flo-riv,"Cyclone ""Oli""",55,143,64,0,0,0,2559.0,226100.0,Km2,28.08,31.09,2010,12.0,3500.0,12500.0,16776.0,74.5094440781961,2010-02-04,2023-09-25
6868,0,nat-hyd-flo-riv,"Cyclone ""Oli""",90,143,64,0,0,0,2559.0,102200.0,Km2,-17.83,-63.6,2010,2.0,500.0,12500.0,16776.0,74.5094440781961,2010-02-03,2023-09-25
6869,0,nat-hyd-flo-riv,"Cyclone ""Oli""",155,143,1,0,0,1,2559.0,102200.0,Km2,-17.83,-63.6,2010,26.0,500.0,12500.0,16776.0,74.5094440781961,2010-02-24,2023-09-25
6870,0,nat-hyd-flo-riv,"Cyclone ""Oli""",24,76,1,0,0,1,2559.0,102200.0,Km2,-17.83,-63.6,2010,26.0,227860.0,12500.0,16776.0,74.5094440781961,2010-08-30,2023-09-25
6871,0,nat-hyd-flo-riv,"Cyclone ""Oli""",84,143,1,0,0,0,272.0,6.5,Km2,40.652,-124.6925,2010,5.0,28500.0,12500.0,16776.0,74.5094440781961,2010-02-02,2023-09-25
6872,0,nat-geo-ear-gro,"Cyclone ""Oli""",200,143,1,0,0,0,272.0,6.5,Richter,40.652,-124.6925,2010,2.0,630.0,12500.0,16776.0,74.5094440781961,2011-01-06,2023-09-25
6873,0,nat-hyd-flo-riv,"Cyclone ""Oli""",145,143,1,0,0,0,272.0,23340.0,Km2,9.11,-82.64,2010,2.0,1000.0,78.0,105.0,74.5094440781961,2010-02-04,2023-09-25
6874,0,nat-hyd-mmw-lan,"Cyclone ""Oli""",147,25,1,0,0,0,272.0,260.0,Km2,19.94,-99.0,2010,2.0,927.0,78.0,105.0,74.5094440781961,2010-02-03,2023-09-25
6875,0,nat-hyd-flo-riv,"Cyclone ""Oli""",147,143,1,0,0,0,272.0,260.0,Km2,19.94,-99.0,2010,1.0,15480.0,90000.0,120790.0,74.5094440781961,2010-02-03,2023-09-25
6876,0,nat-hyd-flo-fla,"Cyclone ""Oli""",84,126,1,0,0,0,272.0,260.0,Km2,19.94,-99.0,2010,10.0,355.0,90000.0,120790.0,74.5094440781961,2010-02-04,2023-09-25
6877,0,nat-met-sto-bli,"Cyclone ""Oli""",34,126,1,0,0,0,272.0,260.0,Kph,19.94,-99.0,2010,30.0,1881100.0,90000.0,120790.0,74.5094440781961,2011-03-16,2023-09-25
6878,0,nat-met-sto-tro,"Cyclone ""Oli""",156,126,44,0,0,1,272.0,260.0,Kph,19.94,-99.0,2010,1.0,3411.0,11000.0,14763.0,74.5094440781961,2010-02-10,2023-09-25
6879,0,nat-met-sto-bli,Pat,200,126,73,0,0,1,272.0,-38.3,Kph,19.94,-99.0,2010,2.0,130.0,2000000.0,2684223.0,74.5094440781961,2010-02-16,2023-09-25
6880,0,nat-hyd-mmw-ava,Pat,0,126,73,0,0,0,272.0,-38.3,°C,19.94,-99.0,2010,169.0,130.0,16000.0,21474.0,74.5094440781961,2011-03-02,2023-09-25
6881,0,nat-met-ext-col,Pat,18,126,73,0,0,0,50.0,-38.3,°C,19.94,-99.0,2010,3.0,16017.0,16000.0,21474.0,74.5094440781961,2010-02-10,2023-09-25
6882,0,nat-met-ext-col,Pat,158,126,73,0,0,0,50.0,-34.0,°C,19.94,-99.0,2010,52.0,16017.0,16000.0,21474.0,74.5094440781961,2010-02-10,2023-09-25
6883,0,nat-met-ext-col,Pat,159,126,73,0,0,0,50.0,-30.0,°C,19.94,-99.0,2010,13.0,16017.0,16000.0,21474.0,74.5094440781961,2010-02-04,2023-09-25
6884,0,nat-met-ext-col,Pat,172,126,73,0,0,0,50.0,-18.0,°C,19.94,-99.0,2010,3.0,16017.0,16000.0,21474.0,74.5094440781961,2010-02-04,2023-09-25
6885,0,nat-hyd-mmw-ava,Pat,85,126,73,0,0,0,50.0,46.3,Km2,19.94,-99.0,2010,17.0,16017.0,16000.0,21474.0,74.5094440781961,2010-02-10,2023-09-25
6886,0,nat-hyd-flo-riv,Pat,144,126,73,0,0,0,50.0,46.3,Km2,19.94,-99.0,2010,22.0,16017.0,16000.0,21474.0,74.5094440781961,2011-01-06,2023-09-25
6887,0,nat-hyd-flo-riv,Pat,167,469,73,0,0,0,50.0,46.3,Km2,19.94,-99.0,2010,2.0,16017.0,16000.0,21474.0,74.5094440781961,2010-02-10,2023-09-25
6888,0,nat-hyd-flo-riv,Pat,54,143,73,0,0,0,50.0,46.3,Km2,19.94,-99.0,2010,12.0,500.0,16000.0,21474.0,74.5094440781961,2010-03-19,2023-09-25
6889,0,nat-met-ext-hea,Pat,25,121,11,0,0,0,50.0,46.3,°C,19.94,-99.0,2010,32.0,20000.0,16000.0,21474.0,74.5094440781961,2010-02-16,2023-09-25
6890,0,nat-hyd-flo-riv,Pat,118,121,11,0,0,0,50.0,122621.0,Km2,19.94,-99.0,2010,41.0,20000.0,16000.0,21474.0,74.5094440781961,2011-03-15,2023-09-25
6891,0,nat-geo-ear-gro,Pat,34,143,73,0,0,0,50.0,5.1,Richter,30.268,105.668,2010,1.0,10515.0,4400.0,5905.0,74.5094440781961,2014-03-12,2023-09-25
6892,0,nat-hyd-flo-riv,Pat,146,143,73,0,0,0,50.0,305800.0,Km2,-4.68,-78.29,2010,20.0,80000.0,1350000.0,1811851.0,74.5094440781961,2010-02-19,2023-09-25
6893,0,nat-hyd-flo-riv,Pat,9,143,73,0,0,1,50.0,311900.0,Km2,-32.42,149.59,2010,1.0,25700.0,1350000.0,1811851.0,74.5094440781961,2011-01-10,2023-09-25
6894,0,nat-hyd-flo-fla,Pat,52,446,73,0,0,0,50.0,2791.0,Km2,19.63,-70.56,2010,1.0,25700.0,1350000.0,1811851.0,74.5094440781961,2010-02-23,2023-09-25
6895,0,nat-hyd-flo-fla,Pat,82,143,73,0,0,0,50.0,483.0,Km2,32.76,-16.97,2010,4.0,2.0,1350000.0,1811851.0,74.5094440781961,2010-02-23,2023-09-25
6896,0,nat-hyd-flo-riv,Pat,153,453,70,1,0,0,50.0,483.0,Km2,32.76,-16.97,2010,43.0,618.0,1350000.0,1811851.0,74.5094440781961,2014-07-28,2023-09-25
6897,0,nat-hyd-mmw-lan,Pat,212,143,73,0,0,0,193.0,200.0,Km2,25.523,101.903,2010,9.0,150.0,160000.0,214738.0,74.5094440781961,2010-02-23,2023-09-25
6898,0,nat-hyd-mmw-ava,Pat,144,143,73,0,0,0,193.0,200.0,Km2,25.523,101.903,2010,31.0,3705.0,160000.0,214738.0,74.5094440781961,2010-02-24,2023-09-25
6899,0,nat-hyd-flo-riv,Pat,84,143,73,0,0,0,339.0,200.0,Km2,25.523,101.903,2010,44.0,100.0,160000.0,214738.0,74.5094440781961,2011-03-15,2023-09-25
6900,0,nat-met-sto-tro,Pat,39,143,38,0,0,1,339.0,200.0,Kph,25.523,101.903,2010,388.0,2202.0,160000.0,214738.0,74.5094440781961,2010-03-25,2023-09-25
6901,0,nat-hyd-mmw-lan,Xynthia,197,143,38,1,0,0,339.0,5.2,Richter,25.523,101.903,2010,388.0,12795.0,160000.0,214738.0,74.5094440781961,2014-05-12,2023-09-25
6902,0,nat-geo-ear-gro,Xynthia,34,143,38,0,0,0,68705.0,5.2,Richter,25.523,101.903,2010,1.0,50011.0,160000.0,214738.0,74.5094440781961,2010-04-07,2023-09-25
6903,0,nat-met-sto-ext,Xynthia,14,143,38,0,0,0,68705.0,130.0,Kph,-36.122,-72.898,2010,1.0,500079.0,160000.0,214738.0,74.5094440781961,2011-01-04,2023-09-25
6904,0,nat-met-sto-ext,Xynthia,32,143,38,0,0,0,68705.0,130.0,Kph,-36.122,-72.898,2010,4.0,500079.0,14000.0,18790.0,74.5094440781961,2011-01-04,2023-09-25
6905,0,nat-met-sto-ext,Xynthia,48,143,38,0,0,0,68705.0,130.0,Kph,-36.122,-72.898,2010,4.0,500079.0,1000000.0,1342112.0,74.5094440781961,2010-03-11,2023-09-25
6906,0,nat-met-sto-ext,Xynthia,57,143,38,0,0,0,68705.0,160.0,Kph,-36.122,-72.898,2010,3.0,500079.0,340000.0,456318.0,74.5094440781961,2010-03-11,2023-09-25
6907,0,nat-met-sto-ext,Xynthia,62,143,38,0,0,1,68705.0,140.0,Kph,-36.122,-72.898,2010,53.0,500079.0,4230000.0,5677133.0,74.5094440781961,2010-03-19,2023-09-25
6908,0,nat-met-sto-ext,Xynthia,65,143,82,0,0,0,68705.0,140.0,Kph,-36.122,-72.898,2010,3.0,2671556.0,500.0,671.0,74.5094440781961,2011-01-04,2023-09-25
6909,0,nat-met-sto-ext,Xynthia,111,143,82,0,0,0,68705.0,140.0,Kph,-36.122,-72.898,2010,3.0,2671556.0,31000.0,41605.0,74.5094440781961,2011-01-04,2023-09-25
6910,0,nat-met-sto-ext,Xynthia,139,143,82,0,0,0,68705.0,140.0,Kph,-36.122,-72.898,2010,3.0,2671556.0,28000.0,37579.0,74.5094440781961,2011-01-04,2023-09-25
6911,0,nat-met-sto-ext,Xynthia,153,143,82,0,0,0,68705.0,140.0,Kph,-36.122,-72.898,2010,3.0,2671556.0,270000.0,362370.0,74.5094440781961,2010-03-11,2023-09-25
6912,0,nat-met-sto-bli,"Tropical storm ""Hubert""",200,143,82,0,0,1,68705.0,151.0,Kph,-36.122,-72.898,2010,1.0,2671556.0,500000.0,671056.0,74.5094440781961,2011-03-16,2023-09-25
6913,0,nat-geo-ear-tsu,"Tropical storm ""Hubert""",33,143,82,1,1,1,68705.0,8.8,Richter,-36.122,-72.898,2010,562.0,2671556.0,30000000.0,40263352.0,74.5094440781961,2014-07-28,2023-09-25
6914,0,nat-hyd-flo-riv,"Tropical storm ""Hubert""",82,143,73,0,0,0,1973.0,3836.0,Km2,18.42,73.77,2010,27.0,22085.0,1330000.0,1785009.0,74.5094440781961,2010-03-19,2023-09-25
6915,0,nat-geo-ear-gro,"Tropical storm ""Hubert""",193,167,66,0,0,0,1973.0,6.1,Richter,38.864,39.986,2010,51.0,3600.0,1330000.0,1785009.0,74.5094440781961,2014-02-25,2023-09-25
6916,0,nat-hyd-flo-riv,"Tropical storm ""Hubert""",96,167,66,0,0,0,1973.0,40320.0,Km2,0.01,34.5,2010,94.0,141164.0,1330000.0,1785009.0,74.5094440781961,2011-03-15,2023-09-25
6917,0,nat-hyd-flo-riv,"Tropical storm ""Hubert""",126,143,39,0,0,0,1973.0,26370.0,Km2,-19.96,34.25,2010,5.0,17000.0,1330000.0,1785009.0,74.5094440781961,2010-11-24,2023-09-25
6918,0,nat-hyd-flo-fla,"Tropical storm ""Hubert""",172,169,39,0,0,0,1973.0,46900.0,Km2,44.47,21.14,2010,120.0,3150.0,1330000.0,1785009.0,74.5094440781961,2012-11-13,2023-09-25
6919,0,nat-met-sto-lig,"Tropical storm ""Hubert""",9,143,39,0,0,0,1973.0,100.0,Kph,-26.21,147.95,2010,120.0,192132.0,1330000.0,1785009.0,74.5094440781961,2011-03-16,2023-09-25
6920,0,nat-hyd-flo-riv,"Tropical storm ""Hubert""",9,143,42,0,0,1,1973.0,431681.0,Km2,-26.21,147.95,2010,120.0,192132.0,109000.0,146290.0,74.5094440781961,2011-03-17,2023-09-25
6921,0,nat-met-sto-tro,"Tropical storm ""Hubert""",116,121,42,1,0,0,1973.0,274100.0,Kph,-16.11,17.25,2010,120.0,192132.0,39427.0,52915.0,74.5094440781961,2014-05-06,2023-09-25
6922,0,nat-hyd-flo-riv,"Cyclone ""Tomas""",1,121,38,0,0,0,1973.0,274100.0,Km2,-16.11,17.25,2010,7.0,110886.0,39427.0,52915.0,74.5094440781961,2010-03-22,2023-09-25
6923,0,nat-met-sto-tro,"Cyclone ""Tomas""",61,134,38,1,0,1,1973.0,250.0,Kph,45.08,79.21,2010,2.0,39101.0,39427.0,52915.0,74.5094440781961,2014-05-12,2023-09-25
6924,0,nat-hyd-flo-fla,"Cyclone ""Ului""",95,134,3,0,0,0,151.0,323800.0,Km2,45.08,79.21,2010,44.0,16200.0,34576.0,46405.0,74.5094440781961,2011-03-15,2023-09-25
6925,0,nat-hyd-flo-riv,"Cyclone ""Ului""",114,143,73,0,0,0,151.0,85510.0,Km2,9.2,45.49,2010,10.0,2006.0,1390000.0,1865535.0,74.5094440781961,2010-03-17,2023-09-25
6926,0,nat-hyd-flo-riv,"Cyclone ""Ului""",59,143,44,0,0,0,151.0,85510.0,Km2,9.2,45.49,2010,1.0,55700.0,1390000.0,1865535.0,74.5094440781961,2010-03-31,2023-09-25
6927,0,nat-hyd-flo-riv,"Cyclone ""Ului""",170,143,44,0,0,0,151.0,85510.0,Km2,9.2,45.49,2010,1.0,16000.0,1390000.0,1865535.0,74.5094440781961,2010-03-19,2023-09-25
6928,0,nat-hyd-flo-riv,"Cyclone ""Ului""",212,143,44,0,0,0,151.0,85510.0,Km2,-18.69,23.23,2010,1.0,1200.0,1390000.0,1865535.0,74.5094440781961,2010-08-13,2023-09-25
6929,0,nat-hyd-flo-riv,"Cyclone ""Ului""",213,143,44,0,0,0,151.0,200.0,Km2,-18.69,23.23,2010,1.0,820.0,1390000.0,1865535.0,74.5094440781961,2010-03-22,2023-09-25
6930,0,nat-met-sto-tro,"Cyclone ""Ului""",9,143,44,0,0,0,151.0,200.0,Kph,-18.69,23.23,2010,1.0,590.0,1390000.0,1865535.0,74.5094440781961,2010-03-29,2023-09-25
6931,0,nat-met-sto-tro,"Cyclone ""Ului""",167,143,44,0,0,0,151.0,120.0,Kph,-18.69,23.23,2010,8.0,590.0,1390000.0,1865535.0,74.5094440781961,2010-04-12,2023-09-25
6932,0,nat-hyd-flo-riv,Meningitis,13,143,53,0,0,0,151.0,120.0,Km2,-18.69,23.23,2010,8.0,990.0,1390000.0,1865535.0,74.5094440781961,2010-03-25,2023-09-25
6933,0,nat-met-sto-sev,Meningitis,9,143,53,0,0,1,151.0,120.0,Kph,-18.69,23.23,2010,8.0,75000.0,1390000.0,1865535.0,74.5094440781961,2011-03-16,2023-09-25
6934,0,nat-hyd-flo-riv,Meningitis,1,143,73,0,0,0,151.0,64630.0,Km2,-18.69,23.23,2010,8.0,75000.0,200000.0,268422.0,74.5094440781961,2010-03-26,2023-09-25
6935,0,nat-hyd-flo-riv,Meningitis,131,143,73,0,0,0,151.0,64630.0,Km2,-18.69,23.23,2010,8.0,21290.0,200000.0,268422.0,74.5094440781961,2010-03-26,2023-09-25
6936,0,nat-hyd-flo-riv,Meningitis,133,143,73,0,0,0,151.0,64630.0,Km2,-18.69,23.23,2010,8.0,110000.0,200000.0,268422.0,74.5094440781961,2011-03-20,2023-09-25
6937,0,nat-hyd-mmw-ava,Meningitis,0,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,35.0,104.0,200000.0,268422.0,74.5094440781961,2011-03-16,2023-09-25
6938,0,nat-bio-epi-vir,Meningitis,15,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,16.0,104.0,200000.0,268422.0,74.5094440781961,2010-11-17,2023-09-25
6939,0,nat-bio-epi-vir,Meningitis,16,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,841.0,5960.0,200000.0,268422.0,74.5094440781961,2010-11-17,2023-09-25
6940,0,nat-bio-epi-vir,Meningitis,67,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,27.0,100.0,200000.0,268422.0,74.5094440781961,2010-03-30,2023-09-25
6941,0,nat-bio-epi-vir,Meningitis,135,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,87.0,977.0,200000.0,268422.0,74.5094440781961,2010-03-31,2023-09-25
6942,0,nat-bio-epi-vir,Meningitis,136,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,156.0,1500.0,200000.0,268422.0,74.5094440781961,2010-03-30,2023-09-25
6943,0,nat-bio-epi-vir,Meningitis,183,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,115.0,1090.0,200000.0,268422.0,74.5094440781961,2010-03-31,2023-09-25
6944,0,nat-bio-epi-vir,Meningitis,184,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,60.0,236.0,200000.0,268422.0,74.5094440781961,2010-03-31,2023-09-25
6945,0,nat-hyd-flo-riv,Measles,37,143,73,0,0,0,151.0,7.2,Km2,-22.44,-43.33,2010,32.0,67500.0,200000.0,268422.0,74.5094440781961,2010-03-30,2023-09-25
6946,0,nat-bio-epi-vir,Measles,183,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,32.0,2499.0,200000.0,268422.0,74.5094440781961,2010-03-31,2023-09-25
6947,0,nat-bio-epi-bac,Cholera,37,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,31.0,3984.0,200000.0,268422.0,74.5094440781961,2010-03-31,2023-09-25
6948,0,nat-bio-epi-vir,Meningitis,37,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,25.0,358.0,200000.0,268422.0,74.5094440781961,2010-03-31,2023-09-25
6949,0,nat-bio-epi-bac,Acute Watery Diarrhoea,59,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,16.0,967.0,200000.0,268422.0,74.5094440781961,2010-03-31,2023-09-25
6950,0,nat-bio-epi-bac,Cholera,96,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,46.0,2834.0,200000.0,268422.0,74.5094440781961,2010-07-15,2023-09-25
6951,0,nat-bio-epi-bac,Cholera,126,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,44.0,3188.0,200000.0,268422.0,74.5094440781961,2010-11-24,2023-09-25
6952,0,nat-bio-epi-bac,Cholera,213,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,3.0,120.0,200000.0,268422.0,74.5094440781961,2010-03-31,2023-09-25
6953,0,nat-bio-epi-vir,Typhoid fever,213,143,73,0,0,0,151.0,7.2,Vaccinated,-22.44,-43.33,2010,5.0,138.0,200000.0,268422.0,74.5094440781961,2010-03-31,2023-09-25
6954,0,nat-bio-epi-bac,Cholera,15,143,73,0,0,0,151.0,7.2,Km2,-22.44,-43.33,2010,2.0,133.0,200000.0,268422.0,74.5094440781961,2010-03-31,2023-09-25
6955,0,nat-hyd-mmw-lan,Eyjafjallajokull,160,143,73,0,0,0,151.0,7.2,Km2,-22.44,-43.33,2010,14.0,5937.0,200000.0,268422.0,74.5094440781961,2011-03-15,2023-09-25
6956,0,nat-hyd-flo-riv,Eyjafjallajokull,25,143,73,1,0,0,151.0,7.2,Km2,-22.44,-43.33,2010,256.0,74938.0,200000.0,268422.0,74.5094440781961,2014-07-28,2023-09-25
6957,0,nat-hyd-flo-riv,Eyjafjallajokull,159,410,38,0,0,0,8380.0,7.2,Km2,32.2861667,-115.2953333,2010,68.0,3250.0,1150000.0,1543429.0,74.5094440781961,2010-10-12,2023-09-25
6958,0,nat-hyd-mmw-lan,Eyjafjallajokull,146,143,38,0,0,0,8380.0,7.2,Richter,32.2861667,-115.2953333,2010,68.0,1054.0,1150000.0,1543429.0,74.5094440781961,2011-03-15,2023-09-25
6959,0,nat-geo-ear-gro,Eyjafjallajokull,118,217,38,0,0,1,8380.0,7.2,Richter,32.2861667,-115.2953333,2010,2.0,25232.0,1150000.0,1543429.0,74.5094440781961,2010-07-12,2023-09-25
6960,0,nat-hyd-flo-riv,Eyjafjallajokull,200,217,38,0,0,1,8380.0,240301.0,Km2,39.48,-74.87,2010,12.0,2770.0,1000000.0,1342112.0,74.5094440781961,2011-01-10,2023-09-25
6961,0,nat-met-sto-tor,Eyjafjallajokull,200,143,38,0,0,1,8380.0,241.0,Kph,4.113,-72.96,2010,12.0,2770.0,1000000.0,1342112.0,74.5094440781961,2010-05-26,2023-09-25
6962,0,nat-hyd-flo-riv,Eyjafjallajokull,170,143,38,0,0,0,8380.0,1140146.0,Km2,4.113,-72.96,2010,11.0,200.0,1000000.0,1342112.0,74.5094440781961,2010-07-15,2023-09-25
6963,0,nat-met-sto-tor,Eyjafjallajokull,64,166,38,0,0,0,8380.0,1140146.0,Kph,4.113,-72.96,2010,418.0,1765.0,1000000.0,1342112.0,74.5094440781961,2010-04-30,2023-09-25
6964,0,nat-hyd-flo-riv,Eyjafjallajokull,40,166,38,0,1,1,8380.0,1140146.0,Km2,4.113,-72.96,2010,418.0,2791999.0,1000000.0,1342112.0,74.5094440781961,2011-04-01,2023-09-25
6965,0,nat-geo-ear-gro,Eyjafjallajokull,34,143,38,1,0,0,8380.0,6.9,Richter,33.165,96.548,2010,2968.0,112000.0,500000.0,671056.0,74.5094440781961,2014-05-12,2023-09-25
6966,0,nat-geo-vol-ash,Eyjafjallajokull,89,143,38,0,0,0,514.0,120.0,Kph,63.62959,-19.64,2010,8.0,247110.0,204000.0,273791.0,74.5094440781961,2014-07-25,2023-09-25
6967,0,nat-met-sto-tro,"Cyclone ""Laila""",17,143,73,0,0,0,514.0,120.0,Kph,34.38,62.25,2010,8.0,247110.0,204000.0,273791.0,74.5094440781961,2010-08-13,2023-09-25
6968,0,nat-met-sto-tro,"Cyclone ""Laila""",85,143,73,0,0,0,514.0,65810.0,Kph,34.38,62.25,2010,114.0,500000.0,204000.0,273791.0,74.5094440781961,2010-04-26,2023-09-25
6969,0,nat-hyd-flo-riv,"Cyclone ""Laila""",186,143,73,1,0,0,514.0,65810.0,Km2,34.38,62.25,2010,2.0,1914.0,204000.0,273791.0,74.5094440781961,2010-04-30,2023-09-25
6970,0,nat-hyd-flo-riv,"Cyclone ""Laila""",186,143,73,1,0,0,514.0,65810.0,Km2,34.38,62.25,2010,73.0,6708.0,204000.0,273791.0,74.5094440781961,2014-07-28,2023-09-25
6971,0,nat-hyd-flo-riv,"Cyclone ""Laila""",0,143,38,0,0,0,3494.0,65810.0,Km2,34.38,62.25,2010,70.0,40000.0,62251.0,83548.0,74.5094440781961,2011-03-15,2023-09-25
6972,0,nat-met-sto-sto,"Cyclone ""Laila""",85,143,38,0,0,0,457.0,38890.0,Kph,14.03,44.31,2010,54.0,50.0,62251.0,83548.0,74.5094440781961,2010-05-10,2023-09-25
6973,0,nat-met-sto-tor,"Cyclone ""Laila""",34,143,56,0,0,0,457.0,38890.0,Kph,14.03,44.31,2010,29.0,70190.0,62251.0,83548.0,74.5094440781961,2010-05-10,2023-09-25
6974,0,nat-hyd-flo-riv,"Cyclone ""Laila""",210,143,38,0,0,0,457.0,38890.0,Km2,14.03,44.31,2010,7.0,1002.0,2350000.0,3153963.0,74.5094440781961,2010-07-15,2023-09-25
6975,0,nat-hyd-mmw-lan,"Cyclone ""Laila""",96,453,38,0,0,0,457.0,320.0,Kph,36.07,-87.28,2010,10.0,8000.0,2350000.0,3153963.0,74.5094440781961,2010-05-10,2023-09-25
6976,0,nat-met-sto-sev,"Cyclone ""Laila""",200,143,38,0,0,0,457.0,320.0,Kph,36.07,-87.28,2010,30.0,8000.0,2350000.0,3153963.0,74.5094440781961,2011-03-16,2023-09-25
6977,0,nat-hyd-flo-riv,"Cyclone ""Laila""",108,319,73,1,0,0,457.0,19210.0,Km2,6.83,80.59,2010,28.0,606072.0,105000.0,140922.0,74.5094440781961,2014-05-12,2023-09-25
6978,0,nat-hyd-flo-riv,"Cyclone ""Laila""",47,143,73,0,0,1,50.0,110.0,Km2,14.381,-90.601,2010,1.0,1200.0,190000.0,255001.0,74.5094440781961,2014-07-28,2023-09-25
6979,0,nat-hyd-flo-riv,"Cyclone ""Laila""",81,143,3,0,0,0,50.0,110.0,Km2,14.381,-90.601,2010,1.0,300.0,80000.0,107369.0,74.5094440781961,2010-06-08,2023-09-25
6980,0,nat-hyd-flo-riv,"Cyclone ""Laila""",83,143,3,1,0,1,50.0,110.0,Km2,14.381,-90.601,2010,1.0,2000.0,440000.0,590529.0,74.5094440781961,2014-07-28,2023-09-25
6981,0,nat-hyd-flo-riv,"Cyclone ""Laila""",150,143,3,1,0,0,50.0,110.0,Km2,14.381,-90.601,2010,16.0,100000.0,3080000.0,4133704.0,74.5094440781961,2014-07-28,2023-09-25
6982,0,nat-hyd-flo-riv,"Cyclone ""Laila""",172,143,53,0,0,0,13261.0,110.0,Km2,14.381,-90.601,2010,2.0,200.0,25000.0,33553.0,74.5094440781961,2010-05-26,2023-09-25
6983,0,nat-hyd-flo-riv,"Cyclone ""Laila""",176,143,53,0,0,0,13261.0,110.0,Km2,14.381,-90.601,2010,1.0,200.0,25000.0,33553.0,74.5094440781961,2010-05-26,2023-09-25
6984,0,nat-met-sto-tor,"Cyclone ""Laila""",200,143,53,0,0,0,13261.0,110.0,Kph,14.381,-90.601,2010,5.0,58.0,2700000.0,3623702.0,74.5094440781961,2011-03-16,2023-09-25
6985,0,nat-met-sto-tro,"Cyclone ""Laila""",85,143,69,0,0,0,13261.0,110.0,Kph,14.381,-90.601,2010,32.0,1167.0,1000000.0,1342112.0,74.5094440781961,2010-05-27,2023-09-25
6986,0,nat-hyd-mmw-lan,Diarrhoea outbreak,37,143,73,0,0,0,13261.0,49.0,Km2,14.381,-90.601,2010,46.0,1167.0,1000000.0,1342112.0,74.5094440781961,2010-07-15,2023-09-25
6987,0,nat-hyd-mmw-lan,Diarrhoea outbreak,160,143,73,0,0,0,13261.0,49.0,Km2,14.381,-90.601,2010,7.0,70000.0,1000000.0,1342112.0,74.5094440781961,2010-07-15,2023-09-25
6988,0,nat-hyd-flo-riv,Diarrhoea outbreak,11,143,73,0,0,0,13261.0,49.0,Km2,14.381,-90.601,2010,3.0,70000.0,1000000.0,1342112.0,74.5094440781961,2010-12-20,2023-09-25
6989,0,nat-met-sto-tro,Diarrhoea outbreak,17,248,38,0,0,0,13261.0,49.0,Kph,14.381,-90.601,2010,3.0,10000.0,1000000.0,1342112.0,74.5094440781961,2010-05-27,2023-09-25
